,home_team,home_score,pitcher_home,hitter_home,away_team,away_score,pitcher_away,hitter_away
504,NEXEN,3,금민철,"이정후, 서건창, 채태인, 고종욱, 장영석, 김하성, 김민성, 허정협, 박동원",KT,8,류희운,"로하스, 장성우, 정현, 이해창, 윤석민, 김동욱, 이대형, 박경수, 남태혁"
505,KIA,0,팻딘,"이명기, 김주찬, 버나디나, 최형우, 안치홍, 김민식, 최원준, 서동욱, 이범호",LOTTE,1,린드블럼,"전준우, 손아섭, 강민호, 이대호, 김상호, 신본기, 번즈, 김문호, 김동한"
506,NC,8,구창모,"손시헌, 박민우, 나성범, 이호준, 권희동, 박광열, 스크럭스, 김성욱, 지석훈",SK,2,윤희상,"조용호, 노수광, 김동엽, 나주환, 최정, 정의윤, 이재원, 박정권, 김성현"
507,DOOSAN,8,보우덴,"정진호, 오재일, 최주환, 박건우, 김재환, 김재호, 박세혁, 에반스, 허경민",HANHWA,7,비야누에바,"정근우, 김태균, 이용규, 송광민, 양성우, 정경운, 로사리오, 장민석, 김원석"
508,NEXEN,7,김성민,"이정후, 채태인, 김민성, 장영석, 서건창, 김하성, 허정협, 고종욱, 박동원",KT,4,피어밴드,"이대형, 정현, 로하스, 윤석민, 유한준, 박경수, 장성우, 김동욱, 오태곤"
509,SAMSUNG,10,김대우,"박해민, 구자욱, 러프, 이승엽, 이원석, 강한울, 박한이, 최경철, 조동찬",LG,6,임찬규,"박용택, 양석환, 유강남, 안익훈, 이형종, 정성훈, 오지환, 강승호, 이천웅"
510,KIA,1,헥터,"이명기, 김주찬, 버나디나, 최형우, 안치홍, 이범호, 김민식, 김선빈, 나지완",LOTTE,3,레일리,"전준우, 손아섭, 이대호, 김상호, 신본기, 김문호, 강민호, 번즈, 문규현"
511,NC,8,이재학,"윤병호, 박민우, 스크럭스, 이호준, 권희동, 김태군, 나성범, 박석민, 손시헌",SK,1,다이아몬드,"노수광, 나주환, 최정, 김동엽, 이재원, 김성현, 로맥, 박정권, 한동민"
512,SAMSUNG,3,백정현,"박해민, 구자욱, 박한이, 러프, 이원석, 나원탁, 이승엽, 조동찬, 강한울",NC,1,맨쉽,"윤병호, 박민우, 나성범, 스크럭스, 박석민, 권희동, 손시헌, 이호준, 김태군"
513,KT,5,고영표,"이대형, 정현, 로하스, 윤석민, 박경수, 장성우, 오태곤, 유한준, 남태혁",DOOSAN,6,장원준,"박건우, 김재환, 오재일, 에반스, 박세혁, 최주환, 정진호, 김재호, 류지혁"
514,KIA,11,임기영,"이명기, 김주찬, 나지완, 버나디나, 최형우, 안치홍, 김민식, 김선빈, 이범호",SK,10,켈리,"이재원, 나주환, 한동민, 로맥, 정의윤, 김성현, 조용호, 최정, 김동엽"
515,LG,0,소사,"이천웅, 박용택, 양석환, 오지환, 김재율, 강승호, 안익훈, 채은성, 이형종",NEXEN,6,브리검,"서건창, 이정후, 송성문, 김하성, 고종욱, 박정음, 장영석, 주효상, 김민성"
516,LOTTE,9,송승준,"손아섭, 이우민, 번즈, 나경민, 김문호, 이대호, 강민호, 신본기, 문규현",HANHWA,8,배영수,"정근우, 이용규, 김태균, 로사리오, 송광민, 양성우, 최진행, 정경운, 최재훈"
517,SAMSUNG,5,윤성환,"박해민, 구자욱, 러프, 박한이, 이승엽, 이원석, 조동찬, 이지영, 정병곤",NC,1,장현식,"스크럭스, 이호준, 이종욱, 박민우, 나성범, 박석민, 권희동, 박광열, 손시헌"
518,KT,3,정성곤,"로하스, 이대형, 윤석민, 유한준, 김연훈, 박경수, 김동욱, 장성우, 오태곤",DOOSAN,7,함덕주,"박건우, 김재환, 오재일, 에반스, 허경민, 최주환, 정진호, 김재호, 박세혁"
519,KIA,8,정용운,"이명기, 안치홍, 김주찬, 버나디나, 최형우, 이범호, 김민식, 최원준, 서동욱",SK,7,박종훈,"노수광, 로맥, 이재원, 김성현, 이대수, 최정, 정의윤, 조용호, 김강민"
520,LG,4,김대현,"박용택, 양석환, 백창수, 이천웅, 이형종, 정성훈, 오지환, 유강남, 강승호",NEXEN,3,밴헤켄,"이정후, 송성문, 서건창, 김하성, 김민성, 고종욱, 장영석, 박정음, 박동원"
521,LOTTE,3,박세웅,"전준우, 나경민, 손아섭, 이대호, 김문호, 번즈, 신본기, 김사훈, 문규현",HANHWA,6,안영명,"송광민, 로사리오, 양성우, 정근우, 이용규, 김태균, 최진행, 허도환, 정경운"
522,SAMSUNG,0,레나도,"박한이, 러프, 구자욱, 이원석, 강한울, 박해민, 이승엽, 조동찬, 나원탁",NC,7,해커,"박민우, 스크럭스, 김성욱, 나성범, 박석민, 권희동, 이상호, 김태군, 손시헌"
523,KT,3,로치,"정현, 김동욱, 윤석민, 오태곤, 로하스, 박경수, 유한준, 이해창, 이대형",DOOSAN,5,니퍼트,"류지혁, 오재일, 최주환, 박건우, 김재환, 박세혁, 민병헌, 정진호, 허경민"
524,KIA,9,양현종,"이명기, 김주찬, 최원준, 안치홍, 이범호, 최형우, 나지완, 서동욱, 김민식",SK,1,문승원,"한동민, 최정, 정의윤, 김동엽, 김강민, 로맥, 이재원, 김성현, 이대수"
525,LG,4,류제국,"박용택, 양석환, 이천웅, 오지환, 강승호, 백창수, 로니, 이형종, 유강남",NEXEN,3,최원태,"서건창, 김하성, 고종욱, 이정후, 박정음, 이택근, 장영석, 박동원, 김민성"
526,DOOSAN,3,유희관,"에반스, 민병헌, 최주환, 양의지, 박건우, 김재환, 허경민, 김재호, 류지혁",KIA,3,팻딘,"이명기, 김선빈, 김주찬, 안치홍, 이범호, 김호령, 나지완, 최형우, 한승택"
527,HANHWA,4,김재영,"정근우, 이용규, 송광민, 최진행, 최재훈, 로사리오, 김태균, 김원석, 정경운",LG,3,차우찬,"강승호, 박용택, 로니, 양석환, 이천웅, 이형종, 오지환, 정상호, 안익훈"
528,SK,8,윤희상,"조용호, 로맥, 정의윤, 김성현, 한동민, 최정, 이재원, 박정권, 이대수",LOTTE,7,김원중,"손아섭, 나경민, 전준우, 이대호, 김문호, 번즈, 신본기, 문규현, 김사훈"
529,KT,4,류희운,"정현, 장성우, 로하스, 윤석민, 남태혁, 김동욱, 이대형, 박경수, 유한준",NC,5,구창모,"권희동, 김성욱, 박민우, 나성범, 스크럭스, 박석민, 이호준, 손시헌, 김태군"
530,NEXEN,2,금민철,"채태인, 이정후, 서건창, 김하성, 김민성, 고종욱, 장영석, 주효상, 허정협",SAMSUNG,9,안성무,"김헌곤, 박해민, 구자욱, 러프, 이승엽, 이원석, 강한울, 이지영, 조동찬"
531,DOOSAN,1,보우덴,"최주환, 류지혁, 오재일, 에반스, 박건우, 김재환, 민병헌, 허경민, 박세혁",KIA,2,헥터,"버나디나, 김선빈, 김주찬, 최형우, 안치홍, 서동욱, 나지완, 이범호, 김민식"
532,HANHWA,2,비야누에바,"정근우, 이용규, 김태균, 최진행, 송광민, 로사리오, 양성우, 정경운, 차일목",LG,12,임찬규,"박용택, 안익훈, 로니, 이천웅, 김재율, 손주인, 유강남, 정성훈, 황목치승"
533,SK,4,다이아몬드,"노수광, 로맥, 김성현, 이대수, 이성우, 한동민, 박정권, 김강민, 최정",LOTTE,1,린드블럼,"손아섭, 김상호, 강민호, 번즈, 전준우, 이대호, 김문호, 김동한, 신본기"
534,KT,4,피어밴드,"정현, 이진영, 로하스, 윤석민, 박경수, 김동욱, 장성우, 유한준, 이해창",NC,3,이재학,"김성욱, 나성범, 스크럭스, 박석민, 권희동, 지석훈, 김태군, 박민우, 이호준"
535,NEXEN,14,김성민,"서건창, 김하성, 채태인, 이정후, 초이스, 고종욱, 김민성, 박동원, 박정음",SAMSUNG,1,우규민,"김헌곤, 구자욱, 이승엽, 조동찬, 박해민, 러프, 이원석, 최경철, 강한울"
536,DOOSAN,6,장원준,"최주환, 류지혁, 박건우, 에반스, 허경민, 김재환, 박세혁, 오재일, 정진호",KIA,4,임기영,"이명기, 김주찬, 버나디나, 안치홍, 나지완, 이범호, 최형우, 한승택, 김선빈"
537,HANHWA,3,김범수,"정근우, 이용규, 송광민, 로사리오, 김태균, 최진행, 장민석, 정경운, 최재훈",LG,9,소사,"박용택, 이형종, 로니, 양석환, 이천웅, 정성훈, 유강남, 황목치승, 손주인"
538,SK,2,켈리,"로맥, 정의윤, 김강민, 김성현, 최정, 한동민, 김동엽, 이대수, 이성우",LOTTE,3,레일리,"번즈, 전준우, 나경민, 손아섭, 강민호, 신본기, 이대호, 김문호, 이우민"
539,KT,3,고영표,"이대형, 로하스, 윤석민, 이해창, 박경수, 이진영, 오태곤, 안치영, 남태혁",NC,8,맨쉽,"박민우, 나성범, 스크럭스, 이상호, 박석민, 권희동, 손시헌, 김태군, 이재율"
540,NEXEN,9,브리검,"이정후, 초이스, 김민성, 서건창, 채태인, 고종욱, 장영석, 김하성, 주효상",SAMSUNG,4,백정현,"박해민, 구자욱, 이승엽, 이원석, 김성훈, 이지영, 강한울, 러프, 김헌곤"
541,NC,7,장현식,"박민우, 나성범, 김성욱, 스크럭스, 박석민, 권희동, 손시헌, 모창민, 박광열",HANHWA,6,배영수,"정근우, 이용규, 로사리오, 양성우, 송광민, 김태균, 정경운, 최진행, 김원석"
542,KIA,7,정용운,"버나디나, 이명기, 김주찬, 최형우, 안치홍, 나지완, 이범호, 김주형, 김민식",KT,15,정성곤,"이대형, 윤석민, 로하스, 박경수, 유한준, 심우준, 정현, 장성우, 남태혁"
543,LG,2,김대현,"안익훈, 박용택, 로니, 양석환, 이형종, 이천웅, 유강남, 강승호, 오지환",LOTTE,0,송승준,"나경민, 손아섭, 전준우, 이대호, 강민호, 김문호, 신본기, 번즈, 문규현"
544,SAMSUNG,5,윤성환,"배영섭, 김헌곤, 구자욱, 러프, 이승엽, 강한울, 이원석, 조동찬, 이지영",DOOSAN,12,함덕주,"최주환, 류지혁, 에반스, 오재일, 허경민, 박건우, 김재환, 양의지, 민병헌"
545,NEXEN,3,밴헤켄,"이정후, 고종욱, 초이스, 송성문, 박동원, 채태인, 김민성, 김지수, 장영석",SK,0,박종훈,"조용호, 최정, 나주환, 김동엽, 로맥, 정의윤, 한동민, 김성현, 이성우"
546,NC,2,해커,"박민우, 김성욱, 나성범, 스크럭스, 박석민, 모창민, 권희동, 손시헌, 김태군",HANHWA,6,안영명,"정근우, 이용규, 송광민, 로사리오, 김태균, 양성우, 최재훈, 최진행, 오선진"
547,LG,5,류제국,"박용택, 안익훈, 양석환, 이천웅, 로니, 이형종, 강승호, 오지환, 유강남",LOTTE,4,박세웅,"손아섭, 전준우, 번즈, 나경민, 김문호, 강민호, 이대호, 정훈, 신본기"
548,SAMSUNG,2,정인욱,"김성훈, 김헌곤, 구자욱, 이승엽, 박한이, 강한울, 이지영, 러프, 이원석",DOOSAN,5,니퍼트,"최주환, 박건우, 김재환, 류지혁, 양의지, 에반스, 민병헌, 오재일, 허경민"
549,NEXEN,5,최원태,"김하성, 채태인, 김민성, 고종욱, 장영석, 이정후, 서건창, 초이스, 박동원",SK,4,문승원,"노수광, 나주환, 최정, 로맥, 정의윤, 박정권, 이홍구, 김성현, 한동민"
550,NC,10,구창모,"박민우, 나성범, 김성욱, 스크럭스, 모창민, 이상호, 손시헌, 김태군, 권희동",HANHWA,2,김재영,"송광민, 김원석, 오선진, 로사리오, 최재훈, 임익준, 이용규, 김태균, 양성우"
551,KIA,9,양현종,"안치홍, 이명기, 버나디나, 최원준, 김주찬, 최형우, 나지완, 이범호, 김민식",KT,3,류희운,"정현, 로하스, 이대형, 윤석민, 박경수, 유한준, 장성우, 남태혁, 심우준"
552,LG,9,차우찬,"박용택, 김재율, 정상호, 백창수, 로니, 이천웅, 오지환, 손주인, 안익훈",LOTTE,6,김원중,"손아섭, 이대호, 전준우, 강민호, 나경민, 최준석, 김동한, 신본기, 번즈"
553,SAMSUNG,4,안성무,"김성훈, 이승엽, 러프, 박한이, 강한울, 구자욱, 이원석, 이지영, 박해민",DOOSAN,14,유희관,"류지혁, 김재환, 오재원, 최주환, 박건우, 에반스, 민병헌, 허경민, 박세혁"
554,NEXEN,11,정대현,"이정후, 서건창, 초이스, 김하성, 고종욱, 장영석, 박동원, 채태인, 김민성",SK,3,윤희상,"노수광, 나주환, 최정, 로맥, 김동엽, 김강민, 김성현, 한동민, 이홍구"
555,HANHWA,7,비야누에바,"이용규, 오선진, 송광민, 최진행, 김태균, 양성우, 최재훈, 이동훈, 임익준",KIA,3,헥터,"이명기, 최원준, 버나디나, 최형우, 안치홍, 나지완, 이범호, 서동욱, 김민식"
556,LG,4,임찬규,"안익훈, 유강남, 황목치승, 박용택, 로니, 양석환, 이천웅, 백창수, 손주인",DOOSAN,11,보우덴,"류지혁, 박건우, 에반스, 오재원, 최주환, 민병헌, 양의지, 김재환, 허경민"
557,KT,5,로치,"로하스, 윤석민, 박경수, 정현, 전민수, 유한준, 이해창, 심우준, 장성우",SK,6,다이아몬드,"조용호, 최정, 한동민, 나주환, 노수광, 김성현, 이성우, 로맥, 박정권"
558,NC,3,이재학,"박민우, 나성범, 스크럭스, 권희동, 손시헌, 박석민, 이상호, 지석훈, 김성욱",SAMSUNG,4,우규민,"김성훈, 구자욱, 이승엽, 강한울, 최경철, 박해민, 러프, 이원석, 박한이"
559,LOTTE,10,린드블럼,"최준석, 이대호, 신본기, 전준우, 손아섭, 번즈, 김동한, 박헌도, 이우민",NEXEN,8,김성민,"초이스, 김하성, 채태인, 고종욱, 서건창, 장영석, 송성문, 이정후, 박동원"
560,HANHWA,1,김범수,"이용규, 오선진, 송광민, 로사리오, 김태균, 최재훈, 정경운, 이동훈, 김원석",KIA,7,팻딘,"이명기, 김주찬, 버나디나, 최형우, 안치홍, 최원준, 나지완, 이범호, 한승택"
561,LG,1,소사,"안익훈, 강승호, 로니, 양석환, 이형종, 이천웅, 유강남, 황목치승, 박용택",DOOSAN,2,장원준,"최주환, 류지혁, 김재환, 양의지, 박건우, 에반스, 민병헌, 오재원, 허경민"
562,KT,4,피어밴드,"전민수, 로하스, 윤석민, 박경수, 오태곤, 장성우, 정현, 오정복, 이대형",SK,3,켈리,"노수광, 나주환, 로맥, 정의윤, 한동민, 최정, 김동엽, 김성현, 이성우"
563,NC,3,맨쉽,"권희동, 나성범, 스크럭스, 이호준, 박민우, 윤병호, 박석민, 손시헌, 김성욱",SAMSUNG,9,백정현,"박해민, 이지영, 김성훈, 구자욱, 러프, 조동찬, 이승엽, 박한이, 강한울"
564,LOTTE,5,레일리,"전준우, 손아섭, 최준석, 이대호, 강민호, 김문호, 번즈, 김동한, 신본기",NEXEN,4,브리검,"이정후, 서건창, 김하성, 초이스, 고종욱, 장영석, 이택근, 김민성, 주효상"
565,LG,3,김대현,"박용택, 백창수, 양석환, 이형종, 손주인, 안익훈, 정성훈, 강승호, 유강남",DOOSAN,10,함덕주,"류지혁, 에반스, 오재일, 허경민, 최주환, 박건우, 민병헌, 양의지, 김재환"
566,KT,6,고영표,"전민수, 윤석민, 박경수, 장성우, 오태곤, 유한준, 정현, 하준호, 로하스",SK,3,박종훈,"노수광, 로맥, 한동민, 나주환, 박정권, 이대수, 최정, 조용호, 이홍구"
567,NC,4,장현식,"나성범, 스크럭스, 모창민, 손시헌, 박광열, 박민우, 권희동, 이호준, 김성욱",SAMSUNG,1,윤성환,"박해민, 김성훈, 구자욱, 러프, 조동찬, 이원석, 최경철, 배영섭, 강한울"
568,LOTTE,6,송승준,"최준석, 이대호, 강민호, 전준우, 번즈, 문규현, 박헌도, 김동한, 손아섭",NEXEN,4,밴헤켄,"이정후, 채태인, 초이스, 고종욱, 박동원, 서건창, 김하성, 김민성, 장영석"
569,DOOSAN,8,니퍼트,"최주환, 박건우, 에반스, 민병헌, 양의지, 오재원, 허경민, 류지혁, 김재환",HANHWA,1,안영명,"이용규, 송광민, 로사리오, 김태균, 최진행, 김원석, 양성우, 최재훈, 오선진"
570,LOTTE,5,박세웅,"전준우, 손아섭, 강민호, 최준석, 이대호, 김문호, 번즈, 문규현, 신본기",KT,4,김사율,"정현, 전민수, 로하스, 윤석민, 박경수, 심우준, 오태곤, 유한준, 김동욱"
571,SAMSUNG,8,정인욱,"김성훈, 구자욱, 이승엽, 박해민, 러프, 조동찬, 이원석, 이지영, 박한이",LG,10,류제국,"로니, 양석환, 박용택, 이천웅, 이형종, 정성훈, 강승호, 유강남, 손주인"
572,SK,4,문승원,"나주환, 로맥, 김성현, 노수광, 최정, 한동민, 정의윤, 박정권, 김동엽",NC,0,강윤구,"나성범, 이종욱, 박민우, 스크럭스, 이호준, 권희동, 모창민, 손시헌, 김태군"
573,KIA,3,임기영,"이명기, 버나디나, 김주찬, 안치홍, 나지완, 이범호, 김선빈, 최형우, 한승택",NEXEN,5,최원태,"이정후, 서건창, 채태인, 초이스, 장영석, 고종욱, 김하성, 김민성, 박동원"
574,DOOSAN,6,유희관,"최주환, 박건우, 에반스, 민병헌, 오재원, 서예일, 김재환, 양의지, 허경민",HANHWA,12,오간도,"이용규, 정근우, 김태균, 로사리오, 송광민, 최재훈, 양성우, 정경운, 최진행"
575,LOTTE,7,김원중,"이대호, 전준우, 손아섭, 최준석, 번즈, 김문호, 강민호, 문규현, 신본기",KT,6,류희운,"심우준, 로하스, 전민수, 윤석민, 장성우, 박경수, 오태곤, 정현, 오정복"
576,SAMSUNG,7,김동호,"김성훈, 이승엽, 이원석, 박해민, 구자욱, 러프, 조동찬, 김헌곤, 이지영",LG,4,차우찬,"이천웅, 로니, 양석환, 이형종, 정상호, 손주인, 박용택, 채은성, 강승호"
577,SK,5,윤희상,"노수광, 나주환, 최정, 로맥, 최승준, 정의윤, 김동엽, 김성현, 이성우",NC,10,구창모,"권희동, 모창민, 박석민, 이종욱, 박민우, 스크럭스, 지석훈, 나성범, 김성욱"
578,KIA,10,양현종,"이명기, 김주찬, 나지완, 이범호, 버나디나, 안치홍, 최형우, 김민식, 서동욱",NEXEN,1,윤영삼,"이정후, 초이스, 서건창, 이택근, 고종욱, 장영석, 김하성, 김민성, 박동원"
